run_id,event_id,event_ts,user_id,session_id,ip_hash,device_fingerprint_hash,country,is_fraud,metadata_json,payment_value,basket_size,is_first_time_user,is_premium_user,credit_card_hash,checkout_result,decline_reason
RUN_SAMPLE_SMOKE_0001,checkout_0000000052,2025-12-01 10:00:16-03:00,user_00085,sess_76523,ip_1479,dev_0815,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",64.63181142332739,3,False,True,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000051,2025-12-01 10:01:01-03:00,user_00040,sess_48540,ip_9115,dev_0072,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",21.649211910327566,5,False,False,cc_052053,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000049,2025-12-01 10:12:50-03:00,user_00005,sess_09456,ip_0285,dev_5393,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",35.040475901088165,5,True,False,cc_062405,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000048,2025-12-01 10:37:34-03:00,user_00093,sess_15437,ip_9500,dev_9000,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",13.083894801655257,2,False,False,cc_089361,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000047,2025-12-01 10:37:51-03:00,user_00037,sess_57325,ip_5250,dev_7638,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",36.56479660239299,6,False,False,cc_156130,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000050,2025-12-01 10:41:42-03:00,user_00117,sess_35045,ip_2704,dev_4239,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",11.454597453416989,4,False,True,cc_044269,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000046,2025-12-01 10:48:16-03:00,user_00002,sess_83761,ip_8675,dev_6744,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",13.73623279990193,6,True,True,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000059,2025-12-01 11:07:00-03:00,user_00112,sess_57992,ip_2238,dev_6179,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",19.441433046787967,6,False,False,cc_042634,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000061,2025-12-01 11:07:01-03:00,user_00105,sess_02942,ip_5867,dev_0444,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",27.723608221686106,4,False,False,cc_127987,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000058,2025-12-01 11:11:33-03:00,user_00062,sess_34403,ip_8327,dev_5594,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",16.267484079456345,5,False,False,cc_084966,failure,insufficient_funds
RUN_SAMPLE_SMOKE_0001,checkout_0000000057,2025-12-01 11:24:55-03:00,user_00003,sess_92026,ip_4713,dev_0149,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",6.275076985595042,2,False,True,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000055,2025-12-01 11:32:41-03:00,user_00156,sess_35689,ip_9719,dev_7421,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",11.132158656250704,4,False,False,cc_183140,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000053,2025-12-01 11:36:21-03:00,user_00002,sess_45934,ip_8675,dev_6744,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",11.370113460411085,6,False,False,cc_017862,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000056,2025-12-01 11:41:41-03:00,user_00088,sess_52341,ip_6172,dev_6720,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",28.30487208440865,4,False,False,cc_192705,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000054,2025-12-01 11:42:16-03:00,user_00039,sess_31119,ip_4170,dev_3938,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",24.70599913157472,1,False,False,cc_027014,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000060,2025-12-01 11:47:56-03:00,user_00156,sess_35689,ip_9719,dev_7421,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",21.83186997847177,6,False,False,cc_183140,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000064,2025-12-01 12:02:50-03:00,user_00144,sess_93189,ip_3571,dev_1189,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",13.462908666300956,4,True,True,cc_106031,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000066,2025-12-01 12:02:55-03:00,user_00074,sess_42582,ip_7163,dev_6137,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",18.806523984615545,6,False,False,cc_051507,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000067,2025-12-01 12:22:42-03:00,user_00163,sess_53317,ip_7641,dev_0530,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",46.385084877380024,3,False,False,cc_048257,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000062,2025-12-01 12:23:15-03:00,user_00030,sess_99293,ip_1341,dev_1334,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",35.05032434907264,6,False,False,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000063,2025-12-01 12:37:12-03:00,user_00037,sess_30626,ip_5250,dev_7638,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",43.432311983811545,1,False,True,cc_156130,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000065,2025-12-01 12:53:31-03:00,user_00049,sess_43273,ip_2759,dev_9182,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",25.82163832220434,6,False,False,cc_106101,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000072,2025-12-01 13:19:52-03:00,user_00107,sess_71034,ip_0742,dev_2041,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",24.180461048681526,5,False,False,cc_151729,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000070,2025-12-01 13:20:59-03:00,user_00136,sess_72755,ip_2843,dev_6746,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",16.45688324012192,4,False,False,cc_025664,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000074,2025-12-01 13:21:51-03:00,user_00070,sess_40633,ip_4773,dev_1225,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",9.433729221201391,3,False,False,cc_062219,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000073,2025-12-01 13:23:19-03:00,user_00192,sess_90035,ip_6951,dev_2868,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",24.42234183039242,5,False,False,cc_093114,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000069,2025-12-01 13:37:12-03:00,user_00159,sess_84648,ip_9593,dev_4745,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",8.23933575231124,1,True,False,cc_147488,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000071,2025-12-01 13:45:52-03:00,user_00133,sess_62296,ip_8161,dev_5667,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",32.06269820975221,2,False,True,cc_085736,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000068,2025-12-01 13:59:57-03:00,user_00046,sess_51294,ip_1761,dev_8136,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",15.016766531271358,3,False,False,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000078,2025-12-01 14:03:23-03:00,user_00044,sess_67479,ip_6179,dev_1425,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",19.446558577800058,3,True,False,cc_128827,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000075,2025-12-01 14:10:57-03:00,user_00046,sess_95722,ip_1761,dev_8136,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",41.57007374924249,6,True,True,cc_179217,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000079,2025-12-01 14:17:20-03:00,user_00085,sess_64715,ip_1479,dev_0815,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",22.12582417433122,1,False,False,cc_052504,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000076,2025-12-01 14:23:30-03:00,user_00063,sess_18812,ip_9885,dev_6442,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",15.778169146922666,2,False,False,cc_059075,failure,insufficient_funds
RUN_SAMPLE_SMOKE_0001,checkout_0000000081,2025-12-01 14:24:14-03:00,user_00063,sess_18812,ip_9885,dev_6442,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",65.24084220451387,3,False,False,cc_059075,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000077,2025-12-01 14:33:18-03:00,user_00061,sess_33001,ip_2782,dev_1364,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",20.45361936354672,2,False,False,cc_092898,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000082,2025-12-01 14:51:54-03:00,user_00094,sess_97083,ip_1741,dev_4635,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",19.294465975553617,1,False,True,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000080,2025-12-01 14:55:13-03:00,user_00093,sess_97457,ip_9500,dev_9000,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",3.302029758534166,6,False,True,cc_089361,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000087,2025-12-01 15:03:12-03:00,user_00148,sess_39079,ip_7840,dev_8860,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",13.042786804751726,2,False,False,cc_080796,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000083,2025-12-01 15:11:41-03:00,user_00147,sess_91215,ip_7274,dev_7782,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",15.301971446572756,5,False,False,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000084,2025-12-01 15:45:38-03:00,user_00047,sess_84074,ip_2941,dev_9363,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",29.446544335003892,3,False,False,cc_043375,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000086,2025-12-01 15:46:39-03:00,user_00165,sess_68420,ip_3670,dev_7539,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",34.11147010349697,5,False,True,cc_135168,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000090,2025-12-01 15:47:33-03:00,user_00000,sess_22554,ip_4378,dev_8176,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",30.959089382752055,3,False,False,cc_076094,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000091,2025-12-01 15:48:35-03:00,user_00005,sess_67772,ip_0285,dev_5393,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",25.289224058457886,6,True,False,cc_062405,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000088,2025-12-01 15:51:27-03:00,user_00005,sess_67772,ip_0285,dev_5393,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",46.20681647202751,1,False,True,cc_062405,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000085,2025-12-01 15:52:48-03:00,user_00105,sess_87543,ip_5867,dev_0444,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",41.04778374067407,1,False,False,cc_127987,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000089,2025-12-01 15:55:32-03:00,user_00168,sess_18094,ip_7440,dev_9317,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",56.80726511168261,1,True,False,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000094,2025-12-01 16:06:21-03:00,user_00005,sess_90466,ip_0285,dev_5393,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",17.88435183994224,5,True,True,cc_062405,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000096,2025-12-01 16:10:42-03:00,user_00090,sess_61288,ip_6508,dev_4884,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",8.917251389007088,4,False,True,,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000098,2025-12-01 16:20:19-03:00,user_00005,sess_90466,ip_0285,dev_5393,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",19.765923189759363,4,False,False,cc_062405,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000093,2025-12-01 16:27:05-03:00,user_00020,sess_49690,ip_2597,dev_4701,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",70.34991134051239,5,False,False,cc_137089,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000099,2025-12-01 16:31:35-03:00,user_00145,sess_84420,ip_2033,dev_2437,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",10.59686383317607,3,False,False,cc_141416,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000092,2025-12-01 16:43:08-03:00,user_00074,sess_64344,ip_7163,dev_6137,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",10.084179481388672,4,False,False,cc_051507,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000095,2025-12-01 16:53:02-03:00,user_00168,sess_08839,ip_7440,dev_9317,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",9.37537392365986,4,True,True,cc_101831,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000097,2025-12-01 16:57:21-03:00,user_00075,sess_87838,ip_0951,dev_2915,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",41.10817164582696,6,False,False,cc_171155,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000105,2025-12-01 17:12:54-03:00,user_00090,sess_22727,ip_6508,dev_4884,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",10.572911631301876,6,True,False,cc_064817,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000104,2025-12-01 17:17:45-03:00,user_00049,sess_64966,ip_2759,dev_9182,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",27.029946180219504,3,False,False,cc_106101,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000102,2025-12-01 17:30:46-03:00,user_00034,sess_92288,ip_8862,dev_3971,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",7.290078067563138,2,False,False,cc_103344,success,
RUN_SAMPLE_SMOKE_0001,checkout_0000000100,2025-12-01 17:31:38-03:00,user_00143,sess_91372,ip_7923,dev_5870,AR,False,"{""campaign_id"":null,""note"":""fraud labels disabled until SPACING GUILD""}",35.61289460048965,3,False,True,cc_197371,success,
